"","agency","location_id","location","water_year","datetime","value","value_type","units"
"2630","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 08:15:00,13800,"discharge","cfs"
"2631","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 08:30:00,14200,"discharge","cfs"
"2632","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 08:45:00,14500,"discharge","cfs"
"2633","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 09:00:00,14800,"discharge","cfs"
"2634","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 09:15:00,15000,"discharge","cfs"
"2635","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 09:30:00,15300,"discharge","cfs"
"2636","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 09:45:00,15700,"discharge","cfs"
"2637","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 10:00:00,15700,"discharge","cfs"
"2638","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 10:15:00,16100,"discharge","cfs"
"2639","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 10:30:00,16200,"discharge","cfs"
"2640","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 10:45:00,16100,"discharge","cfs"
"2641","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 11:00:00,16300,"discharge","cfs"
"2642","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 11:15:00,16300,"discharge","cfs"
"2643","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 11:30:00,16400,"discharge","cfs"
"2644","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 11:45:00,16200,"discharge","cfs"
"2645","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 12:00:00,16200,"discharge","cfs"
"2646","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 12:15:00,16000,"discharge","cfs"
"2647","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 12:30:00,15600,"discharge","cfs"
"2648","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 12:45:00,15200,"discharge","cfs"
"2649","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 13:00:00,14800,"discharge","cfs"
"2650","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 13:15:00,14200,"discharge","cfs"
"2651","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 13:30:00,13800,"discharge","cfs"
"2652","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 13:45:00,12800,"discharge","cfs"
"2653","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 14:00:00,12000,"discharge","cfs"
"2654","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 14:15:00,10900,"discharge","cfs"
"2655","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 14:30:00,10300,"discharge","cfs"
"2656","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 14:45:00,9590,"discharge","cfs"
"2657","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 15:00:00,9230,"discharge","cfs"
"2658","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 15:15:00,8840,"discharge","cfs"
"2659","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 15:30:00,8480,"discharge","cfs"
"2660","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 15:45:00,8510,"discharge","cfs"
"2661","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 16:00:00,8620,"discharge","cfs"
"2662","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 16:15:00,8590,"discharge","cfs"
"2663","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 16:30:00,8640,"discharge","cfs"
"2664","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 16:45:00,8850,"discharge","cfs"
"2665","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 17:00:00,9590,"discharge","cfs"
"2666","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 17:15:00,10300,"discharge","cfs"
"2667","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 17:30:00,11000,"discharge","cfs"
"2668","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 17:45:00,12000,"discharge","cfs"
"2669","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 18:00:00,12800,"discharge","cfs"
"2670","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 18:15:00,13500,"discharge","cfs"
"2671","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 18:30:00,14000,"discharge","cfs"
"2672","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 18:45:00,14500,"discharge","cfs"
"2673","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 19:00:00,15000,"discharge","cfs"
"2674","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 19:15:00,15400,"discharge","cfs"
"2675","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 19:30:00,15800,"discharge","cfs"
"2676","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 19:45:00,16200,"discharge","cfs"
"2677","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 20:00:00,16400,"discharge","cfs"
"2678","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 20:15:00,16700,"discharge","cfs"
"2679","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 20:30:00,16800,"discharge","cfs"
"2680","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 20:45:00,17200,"discharge","cfs"
"2681","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 21:00:00,17300,"discharge","cfs"
"2682","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 21:15:00,17400,"discharge","cfs"
"2683","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 21:30:00,17700,"discharge","cfs"
"2684","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 21:45:00,18000,"discharge","cfs"
"2685","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 22:00:00,18000,"discharge","cfs"
"2686","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 22:15:00,18000,"discharge","cfs"
"2687","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 22:30:00,18200,"discharge","cfs"
"2688","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 22:45:00,18500,"discharge","cfs"
"2689","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 23:00:00,18600,"discharge","cfs"
"2690","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 23:15:00,18600,"discharge","cfs"
"2691","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 23:30:00,NA,"discharge","cfs"
"2692","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-28 23:45:00,NA,"discharge","cfs"
"2693","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29,NA,"discharge","cfs"
"2694","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 00:15:00,18700,"discharge","cfs"
"2695","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 00:30:00,18900,"discharge","cfs"
"2696","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 00:45:00,18800,"discharge","cfs"
"2697","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 01:00:00,18900,"discharge","cfs"
"2698","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 01:15:00,18800,"discharge","cfs"
"2699","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 01:30:00,18800,"discharge","cfs"
"2700","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 01:45:00,18800,"discharge","cfs"
"2701","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 02:00:00,18500,"discharge","cfs"
"2702","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 02:15:00,18600,"discharge","cfs"
"2703","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 02:30:00,18500,"discharge","cfs"
"2704","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 02:45:00,18200,"discharge","cfs"
"2705","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 03:00:00,17900,"discharge","cfs"
"2706","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 03:15:00,17400,"discharge","cfs"
"2707","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 03:30:00,16900,"discharge","cfs"
"2708","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 03:45:00,16600,"discharge","cfs"
"2709","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 04:00:00,16200,"discharge","cfs"
"2710","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 04:15:00,15500,"discharge","cfs"
"2711","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 04:30:00,15100,"discharge","cfs"
"2712","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 04:45:00,14500,"discharge","cfs"
"2713","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 05:00:00,13900,"discharge","cfs"
"2714","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 05:15:00,13600,"discharge","cfs"
"2715","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 05:30:00,13200,"discharge","cfs"
"2716","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 05:45:00,12800,"discharge","cfs"
"2717","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 06:00:00,12600,"discharge","cfs"
"2718","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 06:15:00,12300,"discharge","cfs"
"2719","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 06:30:00,12100,"discharge","cfs"
"2720","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 06:45:00,12000,"discharge","cfs"
"2721","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 07:00:00,12000,"discharge","cfs"
"2722","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 07:15:00,11900,"discharge","cfs"
"2723","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 07:30:00,11800,"discharge","cfs"
"2724","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 07:45:00,12100,"discharge","cfs"
"2725","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 08:00:00,12500,"discharge","cfs"
"2726","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 08:15:00,12700,"discharge","cfs"
"2727","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 08:30:00,13000,"discharge","cfs"
"2728","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 08:45:00,13400,"discharge","cfs"
"2729","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 09:00:00,13700,"discharge","cfs"
"2730","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 09:15:00,14200,"discharge","cfs"
"2731","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 09:30:00,14300,"discharge","cfs"
"2732","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 09:45:00,14500,"discharge","cfs"
"2733","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 10:00:00,14900,"discharge","cfs"
"2734","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 10:15:00,15200,"discharge","cfs"
"2735","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 10:30:00,15400,"discharge","cfs"
"2736","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 10:45:00,15500,"discharge","cfs"
"2737","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 11:00:00,15600,"discharge","cfs"
"2738","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 11:15:00,15800,"discharge","cfs"
"2739","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 11:30:00,15900,"discharge","cfs"
"2740","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 11:45:00,15900,"discharge","cfs"
"2741","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 12:00:00,15800,"discharge","cfs"
"2742","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 12:15:00,15700,"discharge","cfs"
"2743","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 12:30:00,15600,"discharge","cfs"
"2744","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 12:45:00,15600,"discharge","cfs"
"2745","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 13:00:00,15000,"discharge","cfs"
"2746","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 13:15:00,14700,"discharge","cfs"
"2747","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 13:30:00,14300,"discharge","cfs"
"2748","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 13:45:00,13900,"discharge","cfs"
"2749","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 14:00:00,13300,"discharge","cfs"
"2750","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 14:15:00,12500,"discharge","cfs"
"2751","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 14:30:00,11900,"discharge","cfs"
"2752","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 14:45:00,11000,"discharge","cfs"
"2753","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 15:00:00,10300,"discharge","cfs"
"2754","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 15:15:00,9550,"discharge","cfs"
"2755","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 15:30:00,8930,"discharge","cfs"
"2756","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 15:45:00,8750,"discharge","cfs"
"2757","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 16:00:00,8430,"discharge","cfs"
"2758","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 16:15:00,8120,"discharge","cfs"
"2759","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 16:30:00,8180,"discharge","cfs"
"2760","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 16:45:00,8140,"discharge","cfs"
"2761","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 17:00:00,8390,"discharge","cfs"
"2762","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 17:15:00,8470,"discharge","cfs"
"2763","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 17:30:00,8810,"discharge","cfs"
"2764","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 17:45:00,9240,"discharge","cfs"
"2765","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 18:00:00,9880,"discharge","cfs"
"2766","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 18:15:00,10800,"discharge","cfs"
"2767","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 18:30:00,11900,"discharge","cfs"
"2768","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 18:45:00,13000,"discharge","cfs"
"2769","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 19:00:00,13700,"discharge","cfs"
"2770","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 19:15:00,14400,"discharge","cfs"
"2771","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 19:30:00,14700,"discharge","cfs"
"2772","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 19:45:00,15200,"discharge","cfs"
"2773","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 20:00:00,15700,"discharge","cfs"
"2774","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 20:15:00,16000,"discharge","cfs"
"2775","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 20:30:00,16600,"discharge","cfs"
"2776","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 20:45:00,16800,"discharge","cfs"
"2777","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 21:00:00,17100,"discharge","cfs"
"2778","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 21:15:00,17300,"discharge","cfs"
"2779","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 21:30:00,17700,"discharge","cfs"
"2780","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 21:45:00,17800,"discharge","cfs"
"2781","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 22:00:00,17900,"discharge","cfs"
"2782","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 22:15:00,18300,"discharge","cfs"
"2783","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 22:30:00,18400,"discharge","cfs"
"2784","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 22:45:00,18500,"discharge","cfs"
"2785","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 23:00:00,18800,"discharge","cfs"
"2786","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 23:15:00,18900,"discharge","cfs"
"2787","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 23:30:00,NA,"discharge","cfs"
"2788","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-29 23:45:00,NA,"discharge","cfs"
"2789","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30,NA,"discharge","cfs"
"2790","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 00:15:00,19700,"discharge","cfs"
"2791","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 00:30:00,19400,"discharge","cfs"
"2792","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 00:45:00,19700,"discharge","cfs"
"2793","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 01:00:00,19900,"discharge","cfs"
"2794","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 01:15:00,19700,"discharge","cfs"
"2795","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 01:30:00,19900,"discharge","cfs"
"2796","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 01:45:00,19700,"discharge","cfs"
"2797","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 02:00:00,19800,"discharge","cfs"
"2798","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 02:15:00,19900,"discharge","cfs"
"2799","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 02:30:00,19900,"discharge","cfs"
"2800","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 02:45:00,19700,"discharge","cfs"
"2801","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 03:00:00,19600,"discharge","cfs"
"2802","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 03:15:00,19400,"discharge","cfs"
"2803","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 03:30:00,19100,"discharge","cfs"
"2804","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 03:45:00,18600,"discharge","cfs"
"2805","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 04:00:00,18400,"discharge","cfs"
"2806","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 04:15:00,17900,"discharge","cfs"
"2807","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 04:30:00,17500,"discharge","cfs"
"2808","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 04:45:00,17200,"discharge","cfs"
"2809","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 05:00:00,16700,"discharge","cfs"
"2810","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 05:15:00,16200,"discharge","cfs"
"2811","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 05:30:00,15800,"discharge","cfs"
"2812","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 05:45:00,15400,"discharge","cfs"
"2813","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 06:00:00,15100,"discharge","cfs"
"2814","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 06:15:00,14700,"discharge","cfs"
"2815","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 06:30:00,14700,"discharge","cfs"
"2816","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 06:45:00,14500,"discharge","cfs"
"2817","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 07:00:00,14300,"discharge","cfs"
"2818","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 07:15:00,14100,"discharge","cfs"
"2819","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 07:30:00,14000,"discharge","cfs"
"2820","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 07:45:00,14000,"discharge","cfs"
"2821","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 08:00:00,14100,"discharge","cfs"
"2822","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 08:15:00,14500,"discharge","cfs"
"2823","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 08:30:00,14300,"discharge","cfs"
"2824","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 08:45:00,14700,"discharge","cfs"
"2825","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 09:00:00,15000,"discharge","cfs"
"2826","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 09:15:00,15200,"discharge","cfs"
"2827","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 09:30:00,15700,"discharge","cfs"
"2828","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 09:45:00,15900,"discharge","cfs"
"2829","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 10:00:00,16200,"discharge","cfs"
"2830","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 10:15:00,16400,"discharge","cfs"
"2831","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 10:30:00,16800,"discharge","cfs"
"2832","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 10:45:00,17100,"discharge","cfs"
"2833","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 11:00:00,17200,"discharge","cfs"
"2834","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 11:15:00,17500,"discharge","cfs"
"2835","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 11:30:00,17600,"discharge","cfs"
"2836","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 11:45:00,17900,"discharge","cfs"
"2837","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 12:00:00,18100,"discharge","cfs"
"2838","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 12:15:00,18200,"discharge","cfs"
"2839","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 12:30:00,18300,"discharge","cfs"
"2840","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 12:45:00,18100,"discharge","cfs"
"2841","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 13:00:00,18400,"discharge","cfs"
"2842","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 13:15:00,18200,"discharge","cfs"
"2843","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 13:30:00,18100,"discharge","cfs"
"2844","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 13:45:00,18000,"discharge","cfs"
"2845","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 14:00:00,17800,"discharge","cfs"
"2846","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 14:15:00,17500,"discharge","cfs"
"2847","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 14:30:00,17200,"discharge","cfs"
"2848","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 14:45:00,16800,"discharge","cfs"
"2849","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 15:00:00,16600,"discharge","cfs"
"2850","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 15:15:00,16000,"discharge","cfs"
"2851","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 15:30:00,15500,"discharge","cfs"
"2852","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 15:45:00,15100,"discharge","cfs"
"2853","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 16:00:00,14500,"discharge","cfs"
"2854","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 16:15:00,14000,"discharge","cfs"
"2855","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 16:30:00,13600,"discharge","cfs"
"2856","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 16:45:00,13200,"discharge","cfs"
"2857","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 17:00:00,13300,"discharge","cfs"
"2858","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 17:15:00,13100,"discharge","cfs"
"2859","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 17:30:00,13000,"discharge","cfs"
"2860","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 17:45:00,13200,"discharge","cfs"
"2861","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 18:00:00,13500,"discharge","cfs"
"2862","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 18:15:00,13800,"discharge","cfs"
"2863","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 18:30:00,14000,"discharge","cfs"
"2864","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 18:45:00,14600,"discharge","cfs"
"2865","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 19:00:00,15100,"discharge","cfs"
"2866","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 19:15:00,15500,"discharge","cfs"
"2867","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 19:30:00,16100,"discharge","cfs"
"2868","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 19:45:00,16600,"discharge","cfs"
"2869","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 20:00:00,17000,"discharge","cfs"
"2870","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 20:15:00,17300,"discharge","cfs"
"2871","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 20:30:00,17400,"discharge","cfs"
"2872","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 20:45:00,18000,"discharge","cfs"
"2873","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 21:00:00,18200,"discharge","cfs"
"2874","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 21:15:00,18700,"discharge","cfs"
"2875","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 21:30:00,18700,"discharge","cfs"
"2876","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 21:45:00,19000,"discharge","cfs"
"2877","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 22:00:00,19500,"discharge","cfs"
"2878","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 22:15:00,19500,"discharge","cfs"
"2879","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 22:30:00,19500,"discharge","cfs"
"2880","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 22:45:00,19900,"discharge","cfs"
"2881","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 23:00:00,20200,"discharge","cfs"
"2882","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 23:15:00,20200,"discharge","cfs"
"2883","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 23:30:00,NA,"discharge","cfs"
"2884","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-30 23:45:00,NA,"discharge","cfs"
"2885","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-31,NA,"discharge","cfs"
"2886","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-31 00:15:00,20800,"discharge","cfs"
"2887","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-31 00:30:00,20800,"discharge","cfs"
"2888","CDEC","FPT","Sacramento River at Freeport","2024",2023-12-31 00:45:00,21000,"discharge","cfs"
