"","water_year","month","date","species","run","source_tank_id","surgeon","crew","vial_number","weight_gr","fork_length_mm","tag_id_hex","tag_activation_date","anesthetic_time_mmss","anesthetic_time_sec","surgery_time_mmss","surgery_time_sec","recovery_time_mmss","recovery_time_sec","comments","release_container_id","release_id","post_tagging_tank","entered_by","qaqc_by","qaqc_comments"
"36","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","NJ","KB, CY","36",8.8,90,"94B4",2024-04-12,"1:53",113,"1:48",108,"1:05",65,"","RT-4","2024-04-17 RT-4",NA,"PH","EH","tag entered as 93B4, changed to 94B4"
"37","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","NJ","KB, CY","37",9.1,92,"92BF",2024-04-12,"1:47",107,"2:13",133,"1:05",65,"","RT-4","2024-04-17 RT-4",NA,"PH","EH",""
"38","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","NJ","KB, CY","38",7.2,83,"92F1",2024-04-12,"2:13",133,"1:49",109,"2:31",151,"","RT-4","2024-04-17 RT-4",NA,"PH","EH",""
"39","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","NJ","KB, CY","39",5.3,79,"934A",2024-04-12,"1:32",92,"2:00",120,"1:56",116,"","RT-4","2024-04-17 RT-4",NA,"PH","EH",""
"40","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","NJ","KB, CY","40",7.2,87,"9454",2024-04-12,"2:12",132,"1:18",78,"1:06",66,"","RT-4","2024-04-17 RT-4",NA,"PH","EH",""
"41","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","41",8.9,90,"9319",2024-04-12,"1:16",76,"3:47",227,"2:22",142,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"42","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","42",9.5,94,"9313",2024-04-12,"3:45",225,"3:31",211,"2:30",150,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"43","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","43",8.3,93,"9498",2024-04-12,"3:34",214,"3:15",195,"1:45",105,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"44","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","44",9,94,"9B39",2024-04-12,"3:47",227,"2:41",161,"1:58",118,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"45","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","45",12.6,102,"94A7",2024-04-12,"1:50",110,"2:25",145,"2:22",142,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"46","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","46",10.2,96,"944F",2024-04-12,"3:00",180,"2:52",172,"2:20",140,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"47","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","47",9.4,91,"9B68",2024-04-12,"2:30",150,"2:27",147,"2:45",165,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"48","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","48",9,93,"9497",2024-04-12,"2:23",143,"2:16",136,"2:03",123,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"49","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","49",8.3,86,"9367",2024-04-12,"2:46",166,"2:30",150,"2:25",145,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"50","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","50",7.5,88,"928C",2024-04-12,"2:09",129,"2:28",148,"1:41",101,"","RT-5","2024-04-17 RT-5",NA,"PH","EH",""
"51","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","51",8.2,92,"92A4",2024-04-12,"2:19",139,"2:00",120,"2:17",137,"","RT-6","2024-04-17 RT-6",NA,"PH","EH",""
"52","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","52",10.1,96,"93E5",2024-04-12,"2:22",142,"2:21",141,"1:02",62,"","RT-6","2024-04-17 RT-6",NA,"PH","EH",""
"53","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","53",6.8,84,"9BA2",2024-04-12,"3:00",180,"2:11",131,"2:03",123,"","RT-6","2024-04-17 RT-6",NA,"PH","EH",""
"54","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","54",7.8,85,"9298",2024-04-12,"1:41",101,"2:12",132,"2:47",167,"","RT-6","2024-04-17 RT-6",NA,"PH","EH",""
"55","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","55",7.6,90,"9BB3",2024-04-12,"1:32",92,"2:22",142,"1:30",90,"","RT-6","2024-04-17 RT-6",NA,"PH","EH",""
"56","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","56",12,102,"932D",2024-04-12,"2:32",152,"2:04",124,"2:00",120,"","RT-6","2024-04-17 RT-6",NA,"PH","EH","tag entered as 9320, changed to 932D"
"57","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","57",9.8,97,"9316",2024-04-12,"2:23",143,"1:55",115,"2:15",135,"","RT-6","2024-04-17 RT-6",NA,"PH","EH",""
"58","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","58",9.8,95,"9336",2024-04-12,"2:12",132,"3:02",182,"2:08",128,"","RT-6","2024-04-17 RT-6",NA,"PH","EH",""
"59","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","59",5.4,78,"93B3",2024-04-12,"3:28",208,"2:33",153,"2:50",170,"","RT-6","2024-04-17 RT-6",NA,"PH","EH",""
"60","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","60",7.5,90,"92A0",2024-04-12,"2:55",175,"1:59",119,"2:10",130,"","RT-6","2024-04-17 RT-6",NA,"PH","EH",""
"61","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","61",6.2,83,"936E",2024-04-12,"1:52",112,"2:28",148,"2:45",165,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"62","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","62",10.3,94,"9391",2024-04-12,"2:40",160,"2:12",132,"3:50",230,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"63","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","63",7.5,92,"9BAD",2024-04-12,"2:18",138,"2:14",134,"2:08",128,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"64","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","64",7.6,89,"9459",2024-04-12,"2:39",159,"2:11",131,"3:00",180,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"65","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","65",8.2,90,"9B8A",2024-04-12,"2:42",162,"2:07",127,"4:00",240,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"66","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","66",7.2,89,"9C56",2024-04-12,"2:26",146,"2:42",162,"3:30",210,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"67","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","67",7.7,88,"92E3",2024-04-16,"2:20",140,"2:15",135,"2:40",160,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"68","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","68",8.9,93,"9B92",2024-04-12,"2:40",160,"1:57",117,"1:38",98,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"69","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","69",9.5,93,"9C5A",2024-04-12,"2:15",135,"2:03",123,"1:38",98,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"70","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","70",5.2,79,"9BBD",2024-04-12,"2:32",152,"2:23",143,"2:27",147,"","RT-7","2024-04-17 RT-7",NA,"PH","EH",""
"71","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","71",10.4,96,"92CD",2024-04-12,"2:02",122,"2:10",130,"3:00",180,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"72","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","72",4.4,77,"9311",2024-04-12,"2:15",135,"2:32",152,"2:05",125,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"73","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","73",5.4,86,"936A",2024-04-12,"2:19",139,"2:15",135,"1:58",118,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"74","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","74",9.7,95,"9B5B",2024-04-12,"3:03",183,"2:25",145,"1:06",66,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"75","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","75",8,92,"9B69",2024-04-12,"2:43",163,"2:23",143,"1:43",103,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"76","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","76",5,79,"942D",2024-04-12,"2:56",176,"2:36",156,"2:45",165,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"77","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","77",6.7,83,"932C",2024-04-12,"2:36",156,"2:04",124,"2:30",150,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"78","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","78",8.1,89,"9392",2024-04-12,"2:31",151,"2:10",130,"2:19",139,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"79","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","79",9.4,94,"9B53",2024-04-12,"2:39",159,"2:37",157,"1:02",62,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"80","2024","Apr",2024-04-16,"Chinook Salmon","fall","BT-1","CY","KB, NJ","80",4.3,82,"92EF",2024-04-12,"3:10",190,"2:03",123,"1:25",85,"","RT-8","2024-04-17 RT-8",NA,"PH","EH",""
"81","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","1",11.7,97,"9487",2024-04-12,"2:40",160,"2:12",132,"1:13",73,"","RT-9","2024-04-18 RT-9",NA,"EH","PH",""
"82","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","2",7.8,88,"9371",2024-04-12,"3:00",180,"1:48",108,"2:54",174,"","RT-9","2024-04-18 RT-9",NA,"EH","PH",""
"83","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","3",10.3,92,"9369",2024-04-12,"2:28",148,"1:43",103,"2:44",164,"","RT-9","2024-04-18 RT-9",NA,"EH","PH",""
"84","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","4",8.3,88,"9B37",2024-04-12,"2:14",134,"1:49",109,"3:20",200,"","RT-9","2024-04-18 RT-9",NA,"EH","PH",""
"85","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","5",10.7,96,"9425",2024-04-12,"1:37",97,"2:18",138,"1:50",110,"","RT-9","2024-04-18 RT-9",NA,"EH","PH",""
"86","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","6",11.8,97,"9417",2024-04-12,"2:24",144,"1:57",117,"2:07",127,"","RT-9","2024-04-18 RT-9",NA,"EH","PH",""
"87","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","7",11.8,101,"940A",2024-04-12,"2:09",129,"1:45",105,"1:00",60,"","RT-9","2024-04-18 RT-9",NA,"EH","PH","Corrected weight"
"88","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","8",6.9,82,"93B2",2024-04-12,"2:34",154,"1:55",115,"2:41",161,"","RT-9","2024-04-18 RT-9",NA,"EH","PH",""
"89","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","9",9.6,96,"9C2A",2024-04-12,"2:13",133,"2:08",128,"1:00",60,"","RT-9","2024-04-18 RT-9",NA,"EH","PH",""
"90","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","10",5.4,81,"92D8",2024-04-12,"2:41",161,"1:51",111,"1:00",60,"","RT-9","2024-04-18 RT-9",NA,"EH","PH",""
"91","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","11",9.9,97,"9B2E",2024-04-12,"1:55",115,"1:36",96,"1:49",109,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"92","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","12",9.4,87,"93D5",2024-04-12,"1:58",118,"1:26",86,"3:59",239,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"93","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","13",9.7,94,"93A3",2024-04-12,"2:00",120,"1:20",80,"1:10",70,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"94","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","14",7.9,87,"92E7",2024-04-12,"3:16",196,"1:47",107,"3:20",200,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"95","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","15",7.1,89,"92F7",2024-04-12,"2:43",163,"1:33",93,"1:59",119,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"96","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","16",9.2,89,"9326",2024-04-12,"2:46",166,"1:47",107,"1:30",90,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"97","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","17",9.4,92,"9345",2024-04-12,"2:38",158,"1:25",85,"1:00",60,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"98","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","18",9.2,93,"9325",2024-04-12,"2:01",121,"1:15",75,"1:29",89,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"99","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","19",7.7,87,"946A",2024-04-12,"2:30",150,"1:21",81,"1:00",60,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"100","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","20",9.1,90,"931B",2024-04-12,"2:03",123,"1:33",93,"1:00",60,"","RT-10","2024-04-18 RT-10",NA,"EH","PH",""
"101","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","21",5,78,"9290",2024-04-12,"1:40",100,"1:26",86,"1:52",112,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"102","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","22",8.6,89,"9465",2024-04-12,"2:49",169,"1:30",90,"2:39",159,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"103","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","23",9.3,94,"936D",2024-04-12,"1:41",101,"1:24",84,"1:00",60,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"104","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","24",8,88,"9293",2024-04-12,"1:29",89,"1:33",93,"1:39",99,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"105","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","25",9.6,95,"9332",2024-04-12,"3:04",184,"2:21",141,"1:00",60,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"106","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","26",11.8,100,"9397",2024-04-12,"3:40",220,"1:24",84,"1:00",60,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"107","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","27",9.3,90,"928A",2024-04-12,"1:50",110,"1:27",87,"1:25",85,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"108","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","28",8.8,93,"9389",2024-04-12,"2:20",140,"1:49",109,"1:42",102,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"109","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","29",11.4,98,"9B59",2024-04-12,"2:34",154,"1:37",97,"1:00",60,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"110","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","30",6.8,84,"9447",2024-04-12,"2:30",150,"1:32",92,"1:56",116,"","RT-11","2024-04-18 RT-11",NA,"EH","PH",""
"111","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","31",8.7,91,"93B6",2024-04-12,"2:13",133,"2:10",130,"1:50",110,"","RT-12","2024-04-18 RT-12",NA,"EH","PH",""
"112","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","32",10.9,95,"9347",2024-04-12,"2:35",155,"1:26",86,"1:00",60,"","RT-12","2024-04-18 RT-12",NA,"EH","PH",""
"113","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","33",8.9,91,"941B",2024-04-12,"2:01",121,"1:24",84,"1:30",90,"","RT-12","2024-04-18 RT-12",NA,"EH","PH",""
"114","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","34",10,94,"932E",2024-04-12,"1:56",116,"1:40",100,"1:00",60,"","RT-12","2024-04-18 RT-12",NA,"EH","PH",""
"115","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","35",9.2,95,"944B",2024-04-12,"1:38",98,"1:24",84,"1:00",60,"","RT-12","2024-04-18 RT-12",NA,"EH","PH",""
"116","2024","Apr",2024-04-17,"Chinook Salmon","fall","BT-2","NJ","CY, CR, TA","36",10.2,100,"9C35",2024-04-12,"2:00",120,"1:18",78,"1:00",60,"","RT-12","2024-04-18 RT-12",NA,"EH","PH",""
